117988683.76367405, 3804.7768270503893
118992487.00834543, 3667.8600188805012
119660965.3183898, 3602.6408572833193
120385542.24135071, 3517.871630690164
120720957.65761147, 3442.9166453029475
121444991.69076997, 3377.69145159685
122168663.79739353, 3325.495613148791
122780862.53125387, 3286.341194176602
123560814.21406145, 3208.08061310355
124339499.15399674, 3175.4227754336334
125507164.6373647, 3139.465374186796
126063898.12974463, 3097.0596485090136
127453786.50556915, 3061.0781188265137
128676917.23041752, 3028.3720242852705
129677734.58117561, 2998.9473969942
130289299.94359979, 2982.5943497235785
131789937.83911763, 2959.6301110812856
133623276.70188414, 2959.431051487066
134623460.68120608, 2952.8077958975628
135457520.380988, 2926.6586037477496
136013620.5019318, 2907.054249771534
137569633.1572963, 2890.598656649345
138570179.06315318, 2870.946045801803
138681742.91755012, 2854.647287511423
140849230.45370507, 2825.0959859331224
141570188.11131653, 2870.620311920352
142125202.4526555, 2890.1040237182524
142735591.5538411, 2916.0963810362564
143846977.46102503, 2906.2037224144124
145847435.90130264, 2889.6998724208966
146125395.4801408, 2883.1550342472983
146958821.80848658, 2879.8072137990525
147958553.37963983, 2889.470652282098
148403270.60945413, 2879.6503789672424
149181231.69631952, 2873.051251813403
149236787.41943365, 2873.045219704487
149736788.92746088, 2872.990930724245
150348354.28988504, 2856.6378834536235
150792890.5564319, 2853.3322877677883
151292711.10119164, 2859.792676416566
152793168.03344202, 2843.343115403292
153737796.2896498, 2836.725891922705
153960381.1086413, 2823.672408229003
154571946.4710655, 2807.3193609583814
155127684.66547433, 2800.744362240205
156349820.0923516, 2803.8689946585678
157460753.59136686, 2810.263030109272
158127241.305469, 2816.705322431302
159071779.08004308, 2813.3454377652247
159682982.51593232, 2810.0217457526414
161571877.10181296, 2809.816654049506
162182899.57443473, 2813.0076396659424
162238274.33428138, 2819.5162851860455
162904581.0851161, 2832.4732551370953
163681999.28217906, 2845.418160870313
164736924.64991146, 2868.104922502481
165014522.30221468, 2874.5894395869213
165458606.16059285, 2887.5705379736337
166680560.62420264, 2897.209848021016
167013352.07308504, 2916.717688254579
167346414.96686864, 2926.4535120446135
168178845.99724334, 2958.9364185559734
168344789.31351584, 2984.9770327453034
168455448.35157543, 3001.25166260002
168954364.07999784, 3040.285439393894
169786342.70220384, 3089.055039977802
169841446.0171493, 3105.3357019414343
170174780.35583413, 3105.29950928794
170731513.84821406, 3062.893783610157
170898633.42572513, 3046.588993210861
171509836.86161438, 3043.2653011982784
172175510.24101293, 3079.0236428508956
173174789.40399748, 3104.973775406489
173285719.88695827, 3111.4763888176767
173451934.648132, 3127.7449865634776
173840281.82012856, 3147.246794688125
174117427.06426308, 3170.0180058451137
174672169.9607008, 3199.273734086543
175060426.65106362, 3222.0328810257
175281835.20881653, 3251.324801920624
175503334.2482032, 3277.3593840010376
176390959.07515705, 3322.8656136615205
176779306.2471536, 3342.367421786168
177667473.9639099, 3368.3296185595927
179549763.39052778, 3605.9102603156607
179715706.70680028, 3631.95087450499
179936843.81965202, 3671.014811843443
180213898.58215278, 3697.0433618149414
180602064.79088187, 3723.059847568608
180768189.07042184, 3742.5857841289185
