28457943.925233644, 41671.388101983
28831775.700934578, 40538.24362606233
29579439.252336446, 39192.63456090652
30186915.887850467, 38484.4192634561
30747663.55140187, 37634.56090651558
31121495.327102803, 37067.98866855524
34532710.28037383, 32606.232294617563
35233644.85981308, 32252.124645892356
35841121.4953271, 32181.30311614731
36915887.85046729, 32252.124645892356
37990654.205607474, 31756.373937677054
38411214.953271024, 31898.016997167142
39205607.47663551, 31685.552407932017
39626168.22429906, 32818.696883852695
40000000, 30977.33711048159
40841121.4953271, 30269.12181303116
41635514.018691584, 30481.586402266294
42616822.42990654, 29773.371104815866
43925233.644859806, 29348.441926345615
45981308.41121495, 28569.405099150143
46588785.04672897, 28073.654390934847
47056074.76635514, 27790.368271954678
47476635.514018685, 27365.439093484427
48037383.17757009, 26869.688385269124
49999999.99999999, 27011.331444759213
50654205.60747663, 27790.368271954678
52616822.42990653, 26657.223796034
53411214.95327102, 26798.86685552408
53925233.644859806, 26373.93767705383
54626168.22429906, 26586.402266288955
56028037.38317756, 26444.759206798866
56635514.018691584, 27011.331444759213
57196261.68224299, 26515.580736543918
58971962.61682242, 27294.617563739375
60560747.6635514, 28144.475920679884
61355140.18691588, 28781.869688385268
61542056.074766345, 30269.12181303116
63504672.897196256, 31118.98016997167
64626168.22429906, 30694.05099150142
65233644.85981308, 31331.444759206803
65794392.52336448, 32322.9461756374
66728971.962616816, 32677.053824362614
67336448.59813084, 34447.59206798867
67757009.34579438, 35439.09348441927
69112149.53271028, 36713.881019830034
69859813.08411214, 38626.06232294618
70700934.57943925, 39475.92067988669
71308411.21495327, 40892.351274787536
72102803.73831776, 42379.60339943343
73691588.78504673, 45283.28611898018
74205607.47663552, 46699.716713881025
74392523.36448598, 47903.68271954675
75373831.77570093, 49178.47025495751
76542056.07476634, 52011.33144475921
77196261.68224299, 55623.229461756375
77897196.26168223, 55127.47875354109
78831775.70093457, 56685.55240793202
79205607.4766355, 61147.308781869695
79859813.08411214, 59872.52124645893
80560747.66355139, 62067.98866855526
